ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
1304244,KLIKOVAC Andrea,F,30,NA,NA,Montenegro,MNE,2020 Summer,2020,Summer,Tokyo,Handball,Women Team,NA
1433444,KLIMKAIT Jessica,F,24,NA,NA,Canada,CAN,2020 Summer,2020,Summer,Tokyo,Judo,Women -57 kg,Bronze
1436562,KLIMOVA Diana,F,24,NA,NA,Russia,ROC,2020 Summer,2020,Summer,Tokyo,Cycling Track,Women's Madison,NA
1288679,KLIMOVICH Tatsiana,F,26,NA,NA,Belarus,BLR,2020 Summer,2020,Summer,Tokyo,Rowing,Women's Single Sculls,NA
1331864,KLINEMAN Alix,F,31,NA,NA,United States,USA,2020 Summer,2020,Summer,Tokyo,Beach Volleyball,Women Team,Gold
1465806,KLINGLER Petra,F,29,NA,NA,Switzerland,SUI,2020 Summer,2020,Summer,Tokyo,Sport Climbing,Women's Combined,NA
1431102,KLISHINA Darya,F,30,NA,NA,Russia,ROC,2020 Summer,2020,Summer,Tokyo,Athletics,Women's Long Jump,NA
1435949,KLIUKA Egor,M,26,NA,NA,Russia,ROC,2020 Summer,2020,Summer,Tokyo,Volleyball,Men Team,Silver
1405959,KLOSTER Line,F,31,NA,NA,Norway,NOR,2020 Summer,2020,Summer,Tokyo,Athletics,Women's 400m Hurdles,NA
1347112,KLOSTERHALFEN Konstanze,F,24,NA,NA,Germany,GER,2020 Summer,2020,Summer,Tokyo,Athletics,"Women's 10,000m",NA
1330474,KLUGE Roger,M,35,NA,NA,Germany,GER,2020 Summer,2020,Summer,Tokyo,Cycling Track,Men's Team Pursuit Team,NA
1330474,KLUGE Roger,M,35,NA,NA,Germany,GER,2020 Summer,2020,Summer,Tokyo,Cycling Track,Men's Omnium,NA
1330474,KLUGE Roger,M,35,NA,NA,Germany,GER,2020 Summer,2020,Summer,Tokyo,Cycling Track,Men's Madison Team,NA
1309529,KLUJBER Katrin Gitta,F,22,NA,NA,Hungary,HUN,2020 Summer,2020,Summer,Tokyo,Handball,Women Team,NA
1327976,KLUVER FERREIRA Felipe,M,21,NA,NA,Uruguay,URU,2020 Summer,2020,Summer,Tokyo,Rowing,Lightweight Men's Double Sculls Team,NA
1444767,KLYMETS Iryna,F,26,NA,NA,Ukraine,UKR,2020 Summer,2020,Summer,Tokyo,Athletics,Women's Hammer Throw,NA
1444778,KLYMYUK Kateryna,F,26,NA,NA,Ukraine,UKR,2020 Summer,2020,Summer,Tokyo,Athletics,Women's 4 x 400m Relay Team,NA
1444778,KLYMYUK Kateryna,F,26,NA,NA,Ukraine,UKR,2020 Summer,2020,Summer,Tokyo,Athletics,4 x 400m Relay Mixed Team,NA
1476563,KNAB Ruben,M,33,NA,NA,Netherlands,NED,2020 Summer,2020,Summer,Tokyo,Rowing,Men's Eight Team,NA
1331325,KNABL Alois,M,29,NA,NA,Austria,AUT,2020 Summer,2020,Summer,Tokyo,Triathlon,Men's Individual,NA
1331325,KNABL Alois,M,29,NA,NA,Austria,AUT,2020 Summer,2020,Summer,Tokyo,Triathlon,Mixed Relay Team,NA
1340553,KNAPIK-MIAZGA Renata,F,33,NA,NA,Poland,POL,2020 Summer,2020,Summer,Tokyo,Fencing,Women's Épée Individual,NA
1340553,KNAPIK-MIAZGA Renata,F,33,NA,NA,Poland,POL,2020 Summer,2020,Summer,Tokyo,Fencing,Women's Épée Team,NA
1398934,KNEISKY Morgan,M,33,NA,NA,France,FRA,2020 Summer,2020,Summer,Tokyo,Cycling Track,Men's Madison Team,Bronze
1473832,KNEWSTUBB Andrew,M,25,NA,NA,New Zealand,NZL,2020 Summer,2020,Summer,Tokyo,Rugby Sevens,Men Team,Silver
1320203,KNIBB Taylor,F,23,NA,NA,United States,USA,2020 Summer,2020,Summer,Tokyo,Triathlon,Women's Individual,NA
1320203,KNIBB Taylor,F,23,NA,NA,United States,USA,2020 Summer,2020,Summer,Tokyo,Triathlon,Mixed Relay Team,Silver
1477763,KNIGHT Jessie,F,27,NA,NA,Great Britain,GBR,2020 Summer,2020,Summer,Tokyo,Athletics,Women's 400m Hurdles,NA
1474959,KNIGHT Josie,F,24,NA,NA,Great Britain,GBR,2020 Summer,2020,Summer,Tokyo,Cycling Track,Women's Team Pursuit Team,Silver
1432502,KNIGHT Justyn,M,25,NA,NA,Canada,CAN,2020 Summer,2020,Summer,Tokyo,Athletics,Men's 5000m,NA
1898643,KNIGHTON Erriyon,M,17,NA,NA,United States,USA,2020 Summer,2020,Summer,Tokyo,Athletics,Men's 200m,NA
1338520,KNIGHT-WISDOM Yona,M,26,NA,NA,Jamaica,JAM,2020 Summer,2020,Summer,Tokyo,Diving,Men's 3m Springboard,NA
1467430,KNIPPING Arjan,M,27,NA,NA,Netherlands,NED,2020 Summer,2020,Summer,Tokyo,Swimming,Men's 200m Individual Medley,NA
1467430,KNIPPING Arjan,M,27,NA,NA,Netherlands,NED,2020 Summer,2020,Summer,Tokyo,Swimming,Men's 400m Individual Medley,NA
1310876,KNOLL Anabel,F,25,NA,NA,Germany,GER,2020 Summer,2020,Summer,Tokyo,Triathlon,Women's Individual,NA
1310876,KNOLL Anabel,F,25,NA,NA,Germany,GER,2020 Summer,2020,Summer,Tokyo,Triathlon,Mixed Relay Team,NA
1345487,KNORR Juri,M,21,NA,NA,Germany,GER,2020 Summer,2020,Summer,Tokyo,Handball,Men Team,NA
1461800,KNOTT Kristina Marie,F,25,NA,NA,Philippines,PHI,2020 Summer,2020,Summer,Tokyo,Athletics,Women's 200m,NA
1483282,KNOX Bronwen,F,35,NA,NA,Australia,AUS,2020 Summer,2020,Summer,Tokyo,Water Polo,Women Team,NA
1459674,KNOX Finlay,M,20,NA,NA,Canada,CAN,2020 Summer,2020,Summer,Tokyo,Swimming,Men's 200m Individual Medley,NA
1331526,KNUPPEL ARTAGAVEYTIA Dominique,F,28,NA,NA,Uruguay,URU,2020 Summer,2020,Summer,Tokyo,Sailing,Mixed Multihull - Nacra 17 Foiling Team,NA
1290044,KNYSTAUTAS Mantas,M,27,NA,NA,Lithuania,LTU,2020 Summer,2020,Summer,Tokyo,Wrestling,Men's Greco-Roman 130kg,NA
1346222,KO Jin Young,F,26,NA,NA,South Korea,KOR,2020 Summer,2020,Summer,Tokyo,Golf,Women's Individual Stroke Play,NA
1459960,KO Lydia,F,24,NA,NA,New Zealand,NZL,2020 Summer,2020,Summer,Tokyo,Golf,Women's Individual Stroke Play,Bronze
1440843,KO Youngpyo,M,29,NA,NA,South Korea,KOR,2020 Summer,2020,Summer,Tokyo,Baseball/Softball,Baseball Team,NA
1283426,KOALA Marthe,F,27,NA,NA,Burkina Faso,BUR,2020 Summer,2020,Summer,Tokyo,Athletics,Women's 100m Hurdles,NA
1283426,KOALA Marthe,F,27,NA,NA,Burkina Faso,BUR,2020 Summer,2020,Summer,Tokyo,Athletics,Women's Heptathlon,NA
1316353,KOBATA Mako,F,28,NA,NA,Japan,JPN,2020 Summer,2020,Summer,Tokyo,Volleyball,Women Team,NA
1313870,KOBAYASHI Yuka,F,27,NA,NA,Japan,JPN,2020 Summer,2020,Summer,Tokyo,Cycling Track,Women's Sprint,NA
1313870,KOBAYASHI Yuka,F,27,NA,NA,Japan,JPN,2020 Summer,2020,Summer,Tokyo,Cycling Track,Women's Keirin,NA
1436237,KOBLOVA Valeria,F,28,NA,NA,Russia,ROC,2020 Summer,2020,Summer,Tokyo,Wrestling,Women's Freestyle 57kg,NA
1315956,KOBORI Waka,F,20,NA,NA,Japan,JPN,2020 Summer,2020,Summer,Tokyo,Swimming,Women's 400m Freestyle,NA
1315956,KOBORI Waka,F,20,NA,NA,Japan,JPN,2020 Summer,2020,Summer,Tokyo,Swimming,Women's 800m Freestyle,NA
1304500,KOBRICH Kristel,F,35,NA,NA,Chile,CHI,2020 Summer,2020,Summer,Tokyo,Swimming,Women's 800m Freestyle,NA
1304500,KOBRICH Kristel,F,35,NA,NA,Chile,CHI,2020 Summer,2020,Summer,Tokyo,Swimming,Women's 1500m Freestyle,NA
1316421,KOBUS-ZAWOJSKA Agnieszka,F,30,NA,NA,Poland,POL,2020 Summer,2020,Summer,Tokyo,Rowing,Women's Quadruple Sculls Team,Silver
1435932,KOBZAR Igor,M,30,NA,NA,Russia,ROC,2020 Summer,2020,Summer,Tokyo,Volleyball,Men Team,Silver
1347113,KOCH Marc,M,27,NA,NA,Germany,GER,2020 Summer,2020,Summer,Tokyo,Athletics,4 x 400m Relay Mixed Team,NA
1350545,KOCH Marco,M,31,NA,NA,Germany,GER,2020 Summer,2020,Summer,Tokyo,Swimming,Men's 200m Breaststroke,NA
1333382,KOCH Sophie,F,23,NA,NA,Germany,GER,2020 Summer,2020,Summer,Tokyo,Canoe Sprint,Women's Canoe Single 200m,NA
1333382,KOCH Sophie,F,23,NA,NA,Germany,GER,2020 Summer,2020,Summer,Tokyo,Canoe Sprint,Women's Canoe Double 500m Team,NA
1313998,KOCHANOWSKI Jakub,M,24,NA,NA,Poland,POL,2020 Summer,2020,Summer,Tokyo,Volleyball,Men Team,NA
1465808,KOCHER Fabienne,F,28,NA,NA,Switzerland,SUI,2020 Summer,2020,Summer,Tokyo,Judo,Women -52 kg,NA
1429192,KOCHESOK Susana,F,26,NA,NA,Russia,ROC,2020 Summer,2020,Summer,Tokyo,Trampoline Gymnastics,Women,NA
1314208,KOCHHANN Raquel,F,28,NA,NA,Brazil,BRA,2020 Summer,2020,Summer,Tokyo,Rugby Sevens,Women Team,NA
1283103,KOCHMAN Li,M,26,NA,NA,Israel,ISR,2020 Summer,2020,Summer,Tokyo,Judo,Men -90 kg,NA
1283103,KOCHMAN Li,M,26,NA,NA,Israel,ISR,2020 Summer,2020,Summer,Tokyo,Judo,Mixed Team,Bronze
1467191,KOCINA Anete,F,25,NA,NA,Latvia,LAT,2020 Summer,2020,Summer,Tokyo,Athletics,Women's Javelin Throw,NA
1327242,KODAMA Mei,F,22,NA,NA,Japan,JPN,2020 Summer,2020,Summer,Tokyo,Athletics,Women's 4 x 100m Relay Team,NA
1312391,KODIROVA Raykhona,F,27,NA,NA,Uzbekistan,UZB,2020 Summer,2020,Summer,Tokyo,Boxing,Women's Light (57-60kg),NA
1370433,KODISANG Kobamelo,M,21,NA,NA,South Africa,RSA,2020 Summer,2020,Summer,Tokyo,Football,Men Team,NA
1334003,KOECH John,M,25,NA,NA,Bahrain,BRN,2020 Summer,2020,Summer,Tokyo,Athletics,Men's 3000m Steeplechase,NA
1465810,KOECHLIN Thomas,M,29,NA,NA,Switzerland,SUI,2020 Summer,2020,Summer,Tokyo,Canoe Slalom,Men's Canoe,NA
1478027,KOENDERS Joanne,F,24,NA,NA,Netherlands,NED,2020 Summer,2020,Summer,Tokyo,Water Polo,Women Team,NA
1320015,KOEPFER Dominik,M,27,NA,NA,Germany,GER,2020 Summer,2020,Summer,Tokyo,Tennis,Men's Singles,NA
1390805,KOERSTZ MADSEN Nanna,F,26,NA,NA,Denmark,DEN,2020 Summer,2020,Summer,Tokyo,Golf,Women's Individual Stroke Play,NA
1316328,KOGA Sarina,F,25,NA,NA,Japan,JPN,2020 Summer,2020,Summer,Tokyo,Volleyball,Women Team,NA
1345473,KOHLBACHER Jannik,M,26,NA,NA,Germany,GER,2020 Summer,2020,Summer,Tokyo,Handball,Men Team,NA
1348222,KOHLER Kara,F,30,NA,NA,United States,USA,2020 Summer,2020,Summer,Tokyo,Rowing,Women's Single Sculls,NA
1350546,KOHLER Sarah,F,27,NA,NA,Germany,GER,2020 Summer,2020,Summer,Tokyo,Swimming,Women's 800m Freestyle,NA
1350546,KOHLER Sarah,F,27,NA,NA,Germany,GER,2020 Summer,2020,Summer,Tokyo,Swimming,Women's 1500m Freestyle,Bronze
1306490,KOHLHOFF Paul,M,26,NA,NA,Germany,GER,2020 Summer,2020,Summer,Tokyo,Sailing,Mixed Multihull - Nacra 17 Foiling Team,Bronze
1319999,KOHLSCHREIBER Philipp,M,37,NA,NA,Germany,GER,2020 Summer,2020,Summer,Tokyo,Tennis,Men's Singles,NA
1352860,KOIDE Mifuyu,F,25,NA,NA,Japan,JPN,2020 Summer,2020,Summer,Tokyo,Rugby Sevens,Women Team,NA
1316549,KOIDE Miku,F,29,NA,NA,Japan,JPN,2020 Summer,2020,Summer,Tokyo,Water Polo,Women Team,NA
1319404,KOIKE Yuki,M,26,NA,NA,Japan,JPN,2020 Summer,2020,Summer,Tokyo,Athletics,Men's 100m,NA
1319404,KOIKE Yuki,M,26,NA,NA,Japan,JPN,2020 Summer,2020,Summer,Tokyo,Athletics,Men's 4 x 100m Relay Team,NA
1315579,KOIZUMI Ibuki,M,24,NA,NA,Japan,JPN,2020 Summer,2020,Summer,Tokyo,Sailing,Men's Skiff - 49er Team,NA
1381570,KOJIC Frane Tomislav,M,29,NA,NA,Croatia,CRO,2020 Summer,2020,Summer,Tokyo,Table Tennis,Men's Team,NA
1405805,KOK SHUN Alicia,F,16,NA,NA,Mauritius,MRI,2020 Summer,2020,Summer,Tokyo,Swimming,Women's 100m Breaststroke,NA
1340648,KOK Tevin Michael,M,24,NA,NA,South Africa,RSA,2020 Summer,2020,Summer,Tokyo,Hockey,Men Team,NA
1341365,KOKAURI Ushangi,M,29,NA,NA,Azerbaijan,AZE,2020 Summer,2020,Summer,Tokyo,Judo,Men +100 kg,NA
1444828,KOKHAN Mykhaylo,M,20,NA,NA,Ukraine,UKR,2020 Summer,2020,Summer,Tokyo,Athletics,Men's Hammer Throw,NA
1454471,KOKKALANIS Byron,M,35,NA,NA,Greece,GRE,2020 Summer,2020,Summer,Tokyo,Sailing,Men's Windsurfer - RS:X,NA
1320193,KOKUMAI Sakura,F,28,NA,NA,United States,USA,2020 Summer,2020,Summer,Tokyo,Karate,Women's Kata,NA
1391193,KOLAK Sara,F,26,NA,NA,Croatia,CRO,2020 Summer,2020,Summer,Tokyo,Athletics,Women's Javelin Throw,NA
1344830,KOLASINAC Asmir,M,36,NA,NA,Serbia,SRB,2020 Summer,2020,Summer,Tokyo,Athletics,Men's Shot Put,NA
1431699,KOLESNICHENKO Svetlana,F,27,NA,NA,Russia,ROC,2020 Summer,2020,Summer,Tokyo,Artistic Swimming,Duet Team,Gold
1431699,KOLESNICHENKO Svetlana,F,27,NA,NA,Russia,ROC,2020 Summer,2020,Summer,Tokyo,Artistic Swimming,Team,Gold
1431507,KOLESNIKOV Kliment,M,21,NA,NA,Russia,ROC,2020 Summer,2020,Summer,Tokyo,Swimming,Men's 50m Freestyle,NA
1431507,KOLESNIKOV Kliment,M,21,NA,NA,Russia,ROC,2020 Summer,2020,Summer,Tokyo,Swimming,Men's 100m Freestyle,Bronze
1431507,KOLESNIKOV Kliment,M,21,NA,NA,Russia,ROC,2020 Summer,2020,Summer,Tokyo,Swimming,Men's 100m Backstroke,Silver
1431507,KOLESNIKOV Kliment,M,21,NA,NA,Russia,ROC,2020 Summer,2020,Summer,Tokyo,Swimming,Men's 4 x 100m Freestyle Relay Team,NA
1431507,KOLESNIKOV Kliment,M,21,NA,NA,Russia,ROC,2020 Summer,2020,Summer,Tokyo,Swimming,Men's 4 x 100m Medley Relay Team,NA
1483815,KOLIADENKO Iryna,F,22,NA,NA,Ukraine,UKR,2020 Summer,2020,Summer,Tokyo,Wrestling,Women's Freestyle 62kg,Bronze
1317193,KOLJONEN Kalle,M,27,NA,NA,Finland,FIN,2020 Summer,2020,Summer,Tokyo,Badminton,Men's Singles,NA
1406163,KOLO MUANI Randal,M,22,NA,NA,France,FRA,2020 Summer,2020,Summer,Tokyo,Football,Men Team,NA
1428176,KOLOBOVA Violetta,F,30,NA,NA,Russia,ROC,2020 Summer,2020,Summer,Tokyo,Fencing,Women's Épée Individual,NA
1428176,KOLOBOVA Violetta,F,30,NA,NA,Russia,ROC,2020 Summer,2020,Summer,Tokyo,Fencing,Women's Épée Team,NA
1432051,KOLODIY Oleg,M,28,NA,NA,Ukraine,UKR,2020 Summer,2020,Summer,Tokyo,Diving,Men's 3m Springboard,NA
1315751,KOLODZINSKI Pawel,M,33,NA,NA,Poland,POL,2020 Summer,2020,Summer,Tokyo,Sailing,Men's Skiff - 49er Team,NA
1466630,KOLOMVOS Christodoulos,M,32,NA,NA,Greece,GRE,2020 Summer,2020,Summer,Tokyo,Water Polo,Men Team,Silver
1305388,KOLOTHUM THODI Irfan,M,31,NA,NA,India,IND,2020 Summer,2020,Summer,Tokyo,Athletics,Men's 20km Race Walk,NA
1888996,KOLOZSVARY Mark,M,25,NA,NA,United States,USA,2020 Summer,2020,Summer,Tokyo,Baseball/Softball,Baseball Team,Silver
1431704,KOMAR Polina,F,21,NA,NA,Russia,ROC,2020 Summer,2020,Summer,Tokyo,Artistic Swimming,Team,Gold
1313139,KOMINAMI Takuto,M,26,NA,NA,Japan,JPN,2020 Summer,2020,Summer,Tokyo,Athletics,Men's Javelin Throw,NA
1435603,KOMISSAROV Sergei,M,33,NA,NA,Russia,ROC,2020 Summer,2020,Summer,Tokyo,Sailing,Men's One Person Dinghy - Laser,NA
1406341,KONANYKHINA Anna,F,16,NA,NA,Russia,ROC,2020 Summer,2020,Summer,Tokyo,Diving,Women's 10m Platform,NA
1400608,KONDE Nassira,F,22,NA,NA,France,FRA,2020 Summer,2020,Summer,Tokyo,Rugby Sevens,Women Team,Silver
1331801,KONDIROLLI Olt,M,18,NA,NA,Kosovo,KOS,2020 Summer,2020,Summer,Tokyo,Swimming,Men's 100m Freestyle,NA
1438120,KONDO Maharu,F,25,NA,NA,Japan,JPN,2020 Summer,2020,Summer,Tokyo,Handball,Women Team,NA
1315569,KONDO YOSHIDA Ai,F,40,NA,NA,Japan,JPN,2020 Summer,2020,Summer,Tokyo,Sailing,Women's Two Person Dinghy - 470 Team,NA
1336458,KONDOH Kensuke,M,27,NA,NA,Japan,JPN,2020 Summer,2020,Summer,Tokyo,Baseball/Softball,Baseball Team,Gold
1435237,KONDRATEV Ilya,M,31,NA,NA,Russia,ROC,2020 Summer,2020,Summer,Tokyo,Rowing,Men's Double Sculls Team,NA
1343515,KONDRICZ Kata,F,23,NA,NA,Hungary,HUN,2020 Summer,2020,Summer,Tokyo,Fencing,Women's Foil Individual,NA
1343515,KONDRICZ Kata,F,23,NA,NA,Hungary,HUN,2020 Summer,2020,Summer,Tokyo,Fencing,Women's Foil Team,NA
1329880,KONG Heeyong,F,24,NA,NA,South Korea,KOR,2020 Summer,2020,Summer,Tokyo,Badminton,Women's Doubles Team,Bronze
1431000,KONG Man Wai Vivian,F,27,NA,NA,"Hong Kong, China",HKG,2020 Summer,2020,Summer,Tokyo,Fencing,Women's Épée Individual,NA
1431000,KONG Man Wai Vivian,F,27,NA,NA,"Hong Kong, China",HKG,2020 Summer,2020,Summer,Tokyo,Fencing,Women's Épée Team,NA
1324400,KONIECZEK Alicja,F,26,NA,NA,Poland,POL,2020 Summer,2020,Summer,Tokyo,Athletics,Women's 3000m Steeplechase,NA
1798962,KONIECZEK Aneta,F,24,NA,NA,Poland,POL,2020 Summer,2020,Summer,Tokyo,Athletics,Women's 3000m Steeplechase,NA
1467366,KONING Josine,F,25,NA,NA,Netherlands,NED,2020 Summer,2020,Summer,Tokyo,Hockey,Women Team,Gold
1476132,KONISHI Anna,F,25,NA,NA,Japan,JPN,2020 Summer,2020,Summer,Tokyo,Swimming,Women's 100m Backstroke,NA
1476132,KONISHI Anna,F,25,NA,NA,Japan,JPN,2020 Summer,2020,Summer,Tokyo,Swimming,Women's 4 x 100m Medley Relay Team,NA
1476132,KONISHI Anna,F,25,NA,NA,Japan,JPN,2020 Summer,2020,Summer,Tokyo,Swimming,Mixed 4 x 100m Medley Relay Team,NA
1316456,KONNAI Mitsunori,M,25,NA,NA,Japan,JPN,2020 Summer,2020,Summer,Tokyo,Weightlifting,Men's 67kg,NA
1436007,KONONENKO Valeriya,F,31,NA,NA,Ukraine,UKR,2020 Summer,2020,Summer,Tokyo,Cycling Road,Women's Road Race,NA
1481359,KONOTOP Kamila,F,20,NA,NA,Ukraine,UKR,2020 Summer,2020,Summer,Tokyo,Weightlifting,Women's 55kg,NA
1334467,KONRAD Patrick,M,29,NA,NA,Austria,AUT,2020 Summer,2020,Summer,Tokyo,Cycling Road,Men's Road Race,NA
1334467,KONRAD Patrick,M,29,NA,NA,Austria,AUT,2020 Summer,2020,Summer,Tokyo,Cycling Road,Men's Individual Time Trial,NA
1463975,KONSTANTINOU Dimitris,M,33,NA,NA,Cyprus,CYP,2020 Summer,2020,Summer,Tokyo,Shooting,Skeet Men,NA
1325483,KONTAVEIT Anett,F,25,NA,NA,Estonia,EST,2020 Summer,2020,Summer,Tokyo,Tennis,Women's Singles,NA
1464964,KONTIDES Pavlos,M,31,NA,NA,Cyprus,CYP,2020 Summer,2020,Summer,Tokyo,Sailing,Men's One Person Dinghy - Laser,NA
1467367,KOOLEN Sanne Anne Leonie,F,25,NA,NA,Netherlands,NED,2020 Summer,2020,Summer,Tokyo,Hockey,Women Team,Gold
1467431,KOOLHAAS Ilse,F,24,NA,NA,Netherlands,NED,2020 Summer,2020,Summer,Tokyo,Water Polo,Women Team,NA
1466105,KOOLHOF Wesley,M,32,NA,NA,Netherlands,NED,2020 Summer,2020,Summer,Tokyo,Tennis,Men's Doubles Team,NA
1451128,KOP Lize,F,23,NA,NA,Netherlands,NED,2020 Summer,2020,Summer,Tokyo,Football,Women Team,NA
1302960,KOPASZ Balint,M,24,NA,NA,Hungary,HUN,2020 Summer,2020,Summer,Tokyo,Canoe Sprint,Men's Kayak Single 1000m,Gold
1302960,KOPASZ Balint,M,24,NA,NA,Hungary,HUN,2020 Summer,2020,Summer,Tokyo,Canoe Sprint,Men's Kayak Double 1000m Team,NA
1393561,KOPECKY Lotte,F,25,NA,NA,Belgium,BEL,2020 Summer,2020,Summer,Tokyo,Cycling Road,Women's Road Race,NA
1393561,KOPECKY Lotte,F,25,NA,NA,Belgium,BEL,2020 Summer,2020,Summer,Tokyo,Cycling Track,Women's Omnium,NA
1393561,KOPECKY Lotte,F,25,NA,NA,Belgium,BEL,2020 Summer,2020,Summer,Tokyo,Cycling Track,Women's Madison Team,NA
1347116,KOPP Leo,M,23,NA,NA,Germany,GER,2020 Summer,2020,Summer,Tokyo,Athletics,Men's 20km Race Walk,NA
1316484,KOPPU Harukiirario,M,22,NA,NA,Japan,JPN,2020 Summer,2020,Summer,Tokyo,Water Polo,Men Team,NA
1324434,KOPRON Malwina,F,26,NA,NA,Poland,POL,2020 Summer,2020,Summer,Tokyo,Athletics,Women's Hammer Throw,Bronze
1465814,KORA Salome,F,27,NA,NA,Switzerland,SUI,2020 Summer,2020,Summer,Tokyo,Athletics,Women's 100m,NA
1465814,KORA Salome,F,27,NA,NA,Switzerland,SUI,2020 Summer,2020,Summer,Tokyo,Athletics,Women's 200m,NA
1465814,KORA Salome,F,27,NA,NA,Switzerland,SUI,2020 Summer,2020,Summer,Tokyo,Athletics,Women's 4 x 100m Relay Team,NA
1449902,KORAKAKI Anna,F,25,NA,NA,Greece,GRE,2020 Summer,2020,Summer,Tokyo,Shooting,10m Air Pistol Women,NA
1449902,KORAKAKI Anna,F,25,NA,NA,Greece,GRE,2020 Summer,2020,Summer,Tokyo,Shooting,25m Pistol Women,NA
1322446,KORBAJ BARRERA Nalek,M,25,NA,NA,Venezuela,VEN,2020 Summer,2020,Summer,Tokyo,Boxing,Men's Light Heavy (75-81kg),NA
1326363,KORDA Jessica,F,28,NA,NA,United States,USA,2020 Summer,2020,Summer,Tokyo,Golf,Women's Individual Stroke Play,NA
1326376,KORDA Nelly,F,23,NA,NA,United States,USA,2020 Summer,2020,Summer,Tokyo,Golf,Women's Individual Stroke Play,Gold
1321322,KORETZKY Victor,M,26,NA,NA,France,FRA,2020 Summer,2020,Summer,Tokyo,Cycling Mountain Bike,Men's Cross-country,NA
1402343,KORIR Emmanuel Kipkurui,M,26,NA,NA,Kenya,KEN,2020 Summer,2020,Summer,Tokyo,Athletics,Men's 400m,NA
1402343,KORIR Emmanuel Kipkurui,M,26,NA,NA,Kenya,KEN,2020 Summer,2020,Summer,Tokyo,Athletics,Men's 800m,Gold
1365535,KORKMAZ Salih,M,24,NA,NA,Turkey,TUR,2020 Summer,2020,Summer,Tokyo,Athletics,Men's 20km Race Walk,NA
1428173,KOROBEYNIKOVA Larisa,F,34,NA,NA,Russia,ROC,2020 Summer,2020,Summer,Tokyo,Fencing,Women's Foil Individual,Bronze
1428173,KOROBEYNIKOVA Larisa,F,34,NA,NA,Russia,ROC,2020 Summer,2020,Summer,Tokyo,Fencing,Women's Foil Team,Gold
1311702,KOROKNAI Mate,M,28,NA,NA,Hungary,HUN,2020 Summer,2020,Summer,Tokyo,Athletics,Men's 400m Hurdles,NA
1435857,KOROLEVA Irina,F,29,NA,NA,Russia,ROC,2020 Summer,2020,Summer,Tokyo,Volleyball,Women Team,NA
1481603,KOROSTYLOV Pavlo,M,23,NA,NA,Ukraine,UKR,2020 Summer,2020,Summer,Tokyo,Shooting,10m Air Pistol Men,NA
1481603,KOROSTYLOV Pavlo,M,23,NA,NA,Ukraine,UKR,2020 Summer,2020,Summer,Tokyo,Shooting,25m Rapid Fire Pistol Men,NA
1334392,KORPASI Balint,M,34,NA,NA,Hungary,HUN,2020 Summer,2020,Summer,Tokyo,Wrestling,Men's Greco-Roman 67kg,NA
1457614,KORREL Michael,M,27,NA,NA,Netherlands,NED,2020 Summer,2020,Summer,Tokyo,Judo,Men -100 kg,NA
1457614,KORREL Michael,M,27,NA,NA,Netherlands,NED,2020 Summer,2020,Summer,Tokyo,Judo,Mixed Team,NA
1467465,KORSTANJE Nyls,M,22,NA,NA,Netherlands,NED,2020 Summer,2020,Summer,Tokyo,Swimming,Men's 100m Butterfly,NA
1467465,KORSTANJE Nyls,M,22,NA,NA,Netherlands,NED,2020 Summer,2020,Summer,Tokyo,Swimming,Men's 4 x 100m Freestyle Relay Team,NA
1467465,KORSTANJE Nyls,M,22,NA,NA,Netherlands,NED,2020 Summer,2020,Summer,Tokyo,Swimming,Mixed 4 x 100m Medley Relay Team,NA
1322229,KORTE Annimari,F,33,NA,NA,Finland,FIN,2020 Summer,2020,Summer,Tokyo,Athletics,Women's 100m Hurdles,NA
1447768,KORZENIOWSKI Pawel,M,36,NA,NA,Poland,POL,2020 Summer,2020,Summer,Tokyo,Swimming,Men's 100m Butterfly,NA
1365875,KOS Hubert,M,18,NA,NA,Hungary,HUN,2020 Summer,2020,Summer,Tokyo,Swimming,Men's 200m Individual Medley,NA
1365875,KOS Hubert,M,18,NA,NA,Hungary,HUN,2020 Summer,2020,Summer,Tokyo,Swimming,Men's 4 x 100m Medley Relay Team,NA
1350241,KOSETSKAYA Evgeniya,F,26,NA,NA,Russia,ROC,2020 Summer,2020,Summer,Tokyo,Badminton,Women's Singles,NA
1337375,KOSGEI Brigid,F,27,NA,NA,Kenya,KEN,2020 Summer,2020,Summer,Tokyo,Athletics,Women's Marathon,Silver
1382291,KOSONEN Silja,F,18,NA,NA,Finland,FIN,2020 Summer,2020,Summer,Tokyo,Athletics,Women's Hammer Throw,NA
1328491,KOSTADINOVA Antoaneta,F,35,NA,NA,Bulgaria,BUL,2020 Summer,2020,Summer,Tokyo,Shooting,10m Air Pistol Women,Silver
1328491,KOSTADINOVA Antoaneta,F,35,NA,NA,Bulgaria,BUL,2020 Summer,2020,Summer,Tokyo,Shooting,25m Pistol Women,NA
1408571,KOSTELECKY David,M,46,NA,NA,Czech Republic,CZE,2020 Summer,2020,Summer,Tokyo,Shooting,Trap Men,Silver
1434887,KOSTERINA Tatyana,F,44,NA,NA,Russia,ROC,2020 Summer,2020,Summer,Tokyo,Equestrian,Dressage Team,NA
